,Date,Breed,Age,Sex,Altered,Borough,Zipcode
373,July 04 2015,Jack Russell Terrier,1,M,TRUE,Brooklyn,11204
374,July 14 2015,German Shepherd,NA,U,FALSE,Brooklyn,NA
375,July 12 2015,NA,NA,U,FALSE,Brooklyn,11221
376,July 11 2015,Siberian Husky,NA,U,FALSE,Brooklyn,NA
377,July 13 2015,German Shepherd,NA,U,FALSE,Brooklyn,NA
378,July 12 2015,NA,NA,U,FALSE,Brooklyn,NA
379,July 10 2015,Golden Retriever,5,M,TRUE,Brooklyn,11238
380,July 10 2015,German Shepherd Mix,6,M,FALSE,Brooklyn,11231
381,July 06 2015,Yorkshire Terrier,6,F,FALSE,Brooklyn,11208
382,July 01 2015,German Shepherd,6,M,FALSE,Brooklyn,11220
383,July 12 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11235
384,July 12 2015,Jack Russell Terrier Mix,0.833,M,FALSE,Brooklyn,11236
385,July 13 2015,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11209
386,July 09 2015,NA,NA,U,FALSE,Brooklyn,11209
387,July 11 2015,Bulldog,NA,U,FALSE,Brooklyn,NA
388,July 11 2015,NA,NA,U,FALSE,Brooklyn,NA
389,July 08 2015,Poodle/Chihuahua X,2,M,FALSE,Brooklyn,11206
390,July 15 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11207
391,July 16 2015,American Pitbull Terrier,2,F,FALSE,Brooklyn,11205
392,July 17 2015,Basset Hound,3,M,TRUE,Brooklyn,11220
393,July 15 2015,German Shepherd,8,F,FALSE,Brooklyn,NA
394,July 16 2015,NA,NA,U,FALSE,Brooklyn,11229
395,July 16 2015,NA,NA,U,FALSE,Brooklyn,11207
396,July 16 2015,Shiba Inu,1,M,TRUE,Brooklyn,11235
397,July 21 2015,Shih Tzu,NA,U,FALSE,Brooklyn,11233
398,July 21 2015,NA,NA,U,FALSE,Brooklyn,NA
399,July 19 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
400,July 20 2015,NA,NA,U,FALSE,Brooklyn,11209
401,July 18 2015,NA,NA,U,FALSE,Brooklyn,NA
402,July 21 2015,Cocker Spaniel,13,M,TRUE,Brooklyn,11230
403,July 22 2015,American Pitbull Terrier,0.917,F,FALSE,Brooklyn,11206
404,July 19 2015,American Pitbull Terrier,4,M,TRUE,Brooklyn,11222
405,July 19 2015,Bull Terrier,2,M,FALSE,Brooklyn,11207
406,July 18 2015,American Pitbull Terrier,3,M,FALSE,Brooklyn,11213
407,July 21 2015,NA,NA,U,FALSE,Brooklyn,NA
408,July 22 2015,Labrador/Pit Bull X,NA,U,FALSE,Brooklyn,11238
409,July 15 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11203
410,July 22 2015,Belgian Malinois,1,M,FALSE,Brooklyn,11213
411,July 22 2015,Pit Bull/Boxer X,2,M,TRUE,Brooklyn,11237
412,July 22 2015,Pit Bull/Bull Dog,2,M,TRUE,Brooklyn,11237
413,July 20 2015,NA,NA,U,FALSE,Brooklyn,11236
414,July 20 2015,NA,NA,U,FALSE,Brooklyn,11204
415,July 20 2015,NA,NA,U,FALSE,Brooklyn,11234
416,July 22 2015,American Pitbull Terrier,6,F,FALSE,Brooklyn,NA
417,July 22 2015,NA,NA,U,FALSE,Brooklyn,NA
418,July 22 2015,Yorkshire Terrier,6,M,TRUE,Brooklyn,11231
419,July 25 2015,Maltese,1,M,FALSE,Brooklyn,11218
420,July 24 2015,NA,NA,U,FALSE,Brooklyn,11204
421,July 25 2015,Shiba Inu,1,M,TRUE,Brooklyn,11237
422,July 26 2015,NA,NA,U,FALSE,Brooklyn,11222
423,July 28 2015,American Pitbull Terrier,9,M,TRUE,Brooklyn,11206
424,July 29 2015,Doberman Pinscher,9,F,FALSE,Brooklyn,11220
425,June 22 2015,Maltese,7,F,FALSE,Brooklyn,NA
426,July 29 2015,NA,2,M,TRUE,Brooklyn,11203
427,July 28 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11226
428,July 29 2015,Shih Tzu,5,F,FALSE,Brooklyn,11249
429,July 31 2015,Labrador Retriever,10,M,TRUE,Brooklyn,11207
430,August 02 2015,English Bulldog,9,M,TRUE,Brooklyn,11217
431,July 27 2015,Lab Mix,7,U,FALSE,Brooklyn,NA
432,July 30 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11215
433,July 30 2015,NA,NA,U,FALSE,Brooklyn,11212
434,August 02 2015,American Pitbull Terrier,4,M,FALSE,Brooklyn,11206
435,July 31 2015,American Pitbull Terrier,3,M,FALSE,Brooklyn,11233
436,August 01 2015,NA,NA,U,FALSE,Brooklyn,11208
437,August 04 2015,Chihuahua,NA,U,FALSE,Brooklyn,NA
438,August 03 2015,Whippet X,6,F,TRUE,Brooklyn,11237
439,July 25 2015,Chihuahua,3,M,FALSE,Brooklyn,11223
440,July 31 2015,Maltese,NA,M,TRUE,Brooklyn,11232
441,August 02 2015,Maltese,NA,M,TRUE,Brooklyn,11232
442,August 03 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11208
443,August 05 2015,Bulldog,NA,U,FALSE,Brooklyn,11207
444,August 02 2015,American Pitbull Terrier,NA,F,FALSE,Brooklyn,11206
445,August 04 2015,Alaskan Klee Kai,1,M,TRUE,Brooklyn,11204
446,August 05 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11215
447,August 05 2015,Yorkshire Terrier,3,M,TRUE,Brooklyn,11238
448,August 06 2015,Jack Russell Terrier,7,M,TRUE,Brooklyn,11207
449,August 06 2015,NA,NA,U,FALSE,Brooklyn,11205
450,August 07 2015,American Pitbull Terrier,1,F,FALSE,Brooklyn,11208
451,August 01 2015,NA,NA,U,FALSE,Brooklyn,NA
452,August 04 2015,NA,NA,U,FALSE,Brooklyn,11216
453,July 29 2015,Boxer,NA,U,FALSE,Brooklyn,11222
454,July 28 2015,American Pitbull Terrier Mix,3,M,TRUE,Brooklyn,11208
455,July 31 2015,Shih Tzu,NA,U,FALSE,Brooklyn,11234
456,August 10 2015,Shih Tzu,4,F,FALSE,Brooklyn,11234
457,August 07 2015,Jack Russell Terrier,3,M,FALSE,Brooklyn,11213
458,August 02 2015,Doberman Pinscher,0.417,M,FALSE,Brooklyn,11209
459,August 09 2015,NA,NA,U,FALSE,Brooklyn,11207
460,August 08 2015,NA,NA,U,FALSE,Brooklyn,11212
461,August 07 2015,Aust Cattle Dog,1,M,FALSE,Brooklyn,11208
462,August 08 2015,NA,NA,U,FALSE,Brooklyn,11223
463,August 04 2015,Lab Mix,NA,U,FALSE,Brooklyn,11220
464,August 11 2015,French Bulldog,8,M,TRUE,Brooklyn,11206
465,August 11 2015,Yorkshire Terrier,1,F,FALSE,Brooklyn,11232
466,August 11 2015,Amer Staffordshire X,6,F,TRUE,Brooklyn,11228
467,August 11 2015,Shih Tzu,NA,U,FALSE,Brooklyn,11233
468,August 08 2015,Akita,NA,U,FALSE,Brooklyn,11219
469,August 08 2015,Akita,3,M,FALSE,Brooklyn,11219
470,August 14 2015,Jack Russell/ Chihuahua,4,M,FALSE,Brooklyn,11206
471,August 06 2015,Shih Tzu,4,M,FALSE,Brooklyn,11214
472,July 28 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
473,August 15 2015,American Staffordshire Terrier,10,M,FALSE,Brooklyn,11206
474,August 16 2015,Lab Mix,2,F,TRUE,Brooklyn,11218
475,August 14 2015,Rottweiler,NA,U,FALSE,Brooklyn,11206
476,August 16 2015,German Shepherd,3,M,TRUE,Brooklyn,11226
477,August 15 2015,Poodle,NA,U,FALSE,Brooklyn,11233
478,August 16 2015,NA,NA,U,FALSE,Brooklyn,11214
479,August 16 2015,Yorkshire Terrier,14,M,TRUE,Brooklyn,11207
480,August 07 2015,NA,NA,U,FALSE,Brooklyn,11229
481,August 19 2015,Jack Russell Terrier,7,F,TRUE,Brooklyn,11212
482,August 19 2015,American Staffordshire Terrier,5,M,TRUE,Brooklyn,11213
483,August 17 2015,Chihuahua,8,M,TRUE,Brooklyn,11226
484,August 21 2015,American Pitbull Terrier,6,F,TRUE,Brooklyn,11207
485,August 09 2015,Bulldog,3,M,FALSE,Brooklyn,11208
486,August 22 2015,NA,5,F,TRUE,Brooklyn,11231
487,June 26 2015,NA,NA,U,FALSE,Brooklyn,11237
488,August 21 2015,Cane Corso,2,M,FALSE,Brooklyn,11231
489,August 23 2015,American Pitbull Terrier,1,F,FALSE,Brooklyn,11224
490,August 18 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11232
491,August 24 2015,NA,NA,U,FALSE,Brooklyn,NA
492,August 23 2015,Labrador Retriever,NA,U,FALSE,Brooklyn,11231
493,August 23 2015,NA,NA,U,FALSE,Brooklyn,NA
494,August 24 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11234
495,August 14 2015,NA,NA,U,FALSE,Brooklyn,11220
496,August 11 2015,Labrador Retriever,5,M,TRUE,Brooklyn,11249
497,August 19 2015,Poodle,2,M,FALSE,Brooklyn,11220
498,August 21 2015,NA,NA,U,FALSE,Brooklyn,NA
499,August 13 2015,American Pitbull Terrier,7,F,FALSE,Brooklyn,11236
500,August 26 2015,Poodle/Boxer X,1,M,TRUE,Brooklyn,11221
501,August 26 2015,Wire Fox Terrier,NA,U,FALSE,Brooklyn,11207
502,August 27 2015,Shih Tzu,8,M,FALSE,Brooklyn,11208
503,August 11 2015,Jack Russell Terrier,2,M,TRUE,Brooklyn,11204
504,August 27 2015,Yorkshire Ter/Shihtzu,3,M,TRUE,Brooklyn,11226
505,August 10 2015,Lab Mix,3,F,TRUE,Brooklyn,11204
506,August 10 2015,Rottweiler,0.667,F,FALSE,Brooklyn,11204
507,August 27 2015,Shiba Inu,6,F,TRUE,Brooklyn,11249
508,August 27 2015,Chihuahua,3,M,TRUE,Brooklyn,11223
509,August 29 2015,Brittany Spaniel,3,M,FALSE,Brooklyn,11235
510,August 30 2015,Yorkshire Terrier,7,F,TRUE,Brooklyn,11209
511,August 28 2015,American Pitbull Terrier,3,F,TRUE,Brooklyn,11208
512,August 31 2015,American Terrier,NA,U,FALSE,Brooklyn,11216
513,September 01 2015,Blue Heeler/ Australian Cattle Mix,5,F,TRUE,Brooklyn,NA
514,September 01 2015,Labrador Retriever,3,M,TRUE,Brooklyn,11206
515,August 29 2015,NA,NA,U,FALSE,Brooklyn,11234
516,August 20 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11230
517,September 01 2015,Shiba Inu,3,M,TRUE,Brooklyn,11217
518,September 04 2015,NA,NA,U,FALSE,Brooklyn,11204
519,September 04 2015,Daschound,NA,U,FALSE,Brooklyn,11206
520,August 23 2015,NA,NA,U,FALSE,Brooklyn,11208
521,September 05 2015,NA,NA,U,FALSE,Brooklyn,11209
522,September 08 2015,Miniature Schnauzer,3,F,FALSE,Brooklyn,11232
523,September 05 2015,American Pitbull Terrier Mix,8,F,TRUE,Brooklyn,11236
524,September 07 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11216
525,September 03 2015,Poodle,NA,U,FALSE,Brooklyn,11206
526,September 03 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
527,September 08 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11216
528,September 09 2015,NA,NA,U,FALSE,Brooklyn,11220
529,September 03 2015,Shih Tzu,3,M,FALSE,Brooklyn,11235
530,September 09 2015,NA,NA,U,FALSE,Brooklyn,NA
531,September 05 2015,Beagle,NA,U,FALSE,Brooklyn,NA
532,September 06 2015,American Pitbull Terrier,8,F,TRUE,Brooklyn,11224
533,September 09 2015,Lab Mix,1,M,TRUE,Brooklyn,11228
534,September 08 2015,Chihuahua,NA,U,FALSE,Brooklyn,NA
535,September 10 2015,Yorkipoo,2,M,FALSE,Brooklyn,11249
536,September 07 2015,NA,NA,U,FALSE,Brooklyn,NA
537,September 12 2015,Dachshund,NA,U,FALSE,Brooklyn,11217
538,September 12 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11215
539,September 12 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
540,September 13 2015,NA,NA,U,FALSE,Brooklyn,NA
541,September 14 2015,American Pitbull Terrier,1,M,FALSE,Brooklyn,11215
542,September 14 2015,American Pitbull Terrier,4,M,FALSE,Brooklyn,11213
543,September 13 2015,Chihuahua,3,M,TRUE,Brooklyn,11220
544,September 12 2015,American Pitbull Terrier Mix,1,M,TRUE,Brooklyn,11206
545,September 11 2015,American Pitbull Terrier,2,M,FALSE,Brooklyn,11233
546,September 15 2015,Corgi Mix,1,M,TRUE,Brooklyn,11206
547,September 16 2015,Shih Tzu,NA,U,FALSE,Brooklyn,NA
548,September 13 2015,Yorkie/Shih Tzu,3,M,TRUE,Brooklyn,11236
549,September 16 2015,German Shepherd Mix,15,F,TRUE,Brooklyn,11213
550,August 28 2015,Poodle,NA,U,FALSE,Brooklyn,11219
551,August 28 2015,NA,NA,U,FALSE,Brooklyn,11208
552,August 12 2015,NA,NA,U,FALSE,Brooklyn,NA
553,September 17 2015,NA,NA,U,FALSE,Brooklyn,11249
554,September 16 2015,Labrador Retriever,7,F,FALSE,Brooklyn,11206
555,September 03 2015,Chihuahua,NA,U,FALSE,Brooklyn,11228
556,September 20 2015,German Shepherd,1,F,FALSE,Brooklyn,11231
557,September 05 2015,NA,NA,U,FALSE,Brooklyn,NA
558,September 20 2015,English Bulldog,7,M,TRUE,Brooklyn,11201
559,September 18 2015,Shih Tzu,1,M,TRUE,Brooklyn,11215
560,September 22 2015,Pekingese,Shih Tzu,  Chih Hua Hua X,5,M,FALSE,Brooklyn,11237
561,September 19 2015,Poodle,NA,U,FALSE,Brooklyn,11238
562,September 19 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11218
563,September 07 2015,German Shepherd,NA,U,FALSE,Brooklyn,11230
564,September 22 2015,German Shepherd,2,M,TRUE,Brooklyn,11236
565,September 26 2015,Great Dane/Pit Bull X,1,M,TRUE,Brooklyn,NA
566,September 27 2015,NA,NA,U,FALSE,Brooklyn,NA
567,September 26 2015,Poodle,NA,U,FALSE,Brooklyn,NA
568,September 24 2015,Poodle,NA,U,FALSE,Brooklyn,11221
569,September 26 2015,Lhasa Apso/Poodlde X,1,M,FALSE,Brooklyn,11226
570,September 28 2015,Beagle Mix,6,M,TRUE,Brooklyn,11226
571,September 10 2015,NA,NA,U,FALSE,Brooklyn,11233
572,September 27 2015,NA,NA,U,FALSE,Brooklyn,11203
573,September 23 2015,Australian Shepherd,NA,U,FALSE,Brooklyn,11221
574,September 20 2015,American Pitbull Terrier Mix,2,F,FALSE,Brooklyn,11201
575,September 28 2015,German Shepherd Mix,3,F,FALSE,Brooklyn,11231
576,September 28 2015,NA,NA,U,FALSE,Brooklyn,11429
577,September 28 2015,NA,NA,U,FALSE,Brooklyn,NA
578,September 30 2015,American Pitbull Terrier,NA,M,FALSE,Brooklyn,11236
579,September 30 2015,American Pitbull Terrier Mix,10,F,TRUE,Brooklyn,11208
580,September 29 2015,NA,NA,U,FALSE,Brooklyn,NA
581,September 30 2015,Lab Mix,7,M,TRUE,Brooklyn,11220
582,September 22 2015,Sharpei/German Shep X,1,M,FALSE,Brooklyn,11229
583,October 04 2015,American Pitbull Terrier,3,F,FALSE,Brooklyn,11231
584,September 29 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11215
585,October 05 2015,American Pitbull Terrier Mix,2,M,TRUE,Brooklyn,11223
586,October 02 2015,Lab/Basset Hound X,1,F,FALSE,Brooklyn,11231
587,October 05 2015,American Pitbull Terrier Mix,0.5,M,TRUE,Brooklyn,11208
588,October 05 2015,Poodle,NA,U,FALSE,Brooklyn,11201
589,October 05 2015,Lab/Pit Bull X,0.271,M,TRUE,Brooklyn,11228
590,September 27 2015,Chow Chow,12,F,FALSE,Brooklyn,11215
591,October 07 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11214
592,October 07 2015,Bulldog,NA,U,FALSE,Brooklyn,11230
593,October 07 2015,NA,NA,U,FALSE,Brooklyn,NA
594,October 08 2015,German Shepherd,5,M,FALSE,Brooklyn,11220
595,October 12 2015,Chihuahua,NA,U,FALSE,Brooklyn,11207
596,October 11 2015,American Pitbull Terrier,4,M,FALSE,Brooklyn,11226
597,October 10 2015,Australian Cattle Dog,14,M,TRUE,Brooklyn,11230
598,October 12 2015,English Springer Spaniel,12,M,TRUE,Brooklyn,11201
599,October 13 2015,American Pitbull Terrier Mix,1,U,FALSE,Brooklyn,11216
600,October 10 2015,Chihuahua,NA,U,FALSE,Brooklyn,NA
601,September 28 2015,Maltese,NA,U,FALSE,Brooklyn,11229
602,October 13 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11221
603,October 08 2015,Unknown,NA,U,FALSE,Brooklyn,11230
604,October 11 2015,Australian Cattle Dog,NA,U,FALSE,Brooklyn,11205
605,October 03 2015,NA,NA,U,FALSE,Brooklyn,11204
606,October 15 2015,American Pitbull Terrier,5,M,FALSE,Brooklyn,11212
607,October 18 2015,Border Collie/Lab,4,M,TRUE,Brooklyn,11215
608,October 19 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11203
609,October 18 2015,American Eskimo,7,M,FALSE,Brooklyn,11205
610,October 05 2015,American Pitbull Terrier,1,F,TRUE,Brooklyn,11208
611,October 05 2015,Lab Mix,9,M,FALSE,Brooklyn,11238
612,October 14 2015,NA,NA,U,FALSE,Brooklyn,11210
613,October 09 2015,Bulldog,2,F,TRUE,Brooklyn,11208
614,October 20 2015,German Shepherd,8,M,TRUE,Brooklyn,11235
615,October 19 2015,Yorkshire Terrier,4,F,TRUE,Brooklyn,11229
616,October 20 2015,NA,NA,U,FALSE,Brooklyn,11224
617,October 21 2015,Chihuahua,10,M,FALSE,Brooklyn,11211
618,October 19 2015,NA,NA,U,FALSE,Brooklyn,11208
619,October 21 2015,American Pitbull Terrier,4,F,FALSE,Brooklyn,11234
620,October 20 2015,American Pitbull Terrier Mix,NA,U,FALSE,Brooklyn,11207
621,October 22 2015,American Pitbull Terrier,NA,F,FALSE,Brooklyn,11210
622,October 22 2015,Belgian Sheepdog,2,F,TRUE,Brooklyn,NA
623,October 24 2015,American Pitbull Terrier,1,M,FALSE,Brooklyn,11236
624,October 23 2015,Rat Terrier,8,F,FALSE,Brooklyn,11208
625,October 24 2015,American Pitbull Terrier,0.917,M,TRUE,Brooklyn,11234
626,October 10 2015,NA,NA,U,FALSE,Brooklyn,NA
627,October 19 2015,German Shepherd,4,M,TRUE,Brooklyn,11234
628,October 18 2015,Yorkshire Terrier,3,M,TRUE,Brooklyn,11230
629,October 24 2015,American Pitbull Terrier,3,M,FALSE,Brooklyn,NA
630,October 27 2015,Shih Tzu,2,M,FALSE,Brooklyn,11216
631,October 26 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11233
632,October 27 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
633,October 26 2015,Chihuahua,1,F,TRUE,Brooklyn,11205
634,October 23 2015,NA,NA,M,FALSE,Brooklyn,NA
635,October 14 2015,Lab Mix,2,M,TRUE,Brooklyn,11206
636,October 29 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11249
637,November 02 2015,NA,NA,U,FALSE,Brooklyn,11221
638,November 01 2015,American Pitbull Terrier,1,M,FALSE,Brooklyn,11208
639,October 30 2015,German Shepherd,NA,U,FALSE,Brooklyn,NA
640,November 01 2015,Siberian Husky,NA,U,FALSE,Brooklyn,11220
641,October 30 2015,NA,NA,U,FALSE,Brooklyn,11229
642,November 01 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11207
643,October 31 2015,Vizsla,2,M,TRUE,Brooklyn,11204
644,November 04 2015,Puggle,8,F,TRUE,Brooklyn,11216
645,November 04 2015,American Pitbull Terrier Mix,3,F,FALSE,Brooklyn,11236
646,November 03 2015,NA,NA,U,FALSE,Brooklyn,11211
647,November 02 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
648,November 01 2015,NA,NA,U,FALSE,Brooklyn,NA
649,October 31 2015,NA,NA,U,FALSE,Brooklyn,11215
650,November 02 2015,Rottweiler,NA,U,FALSE,Brooklyn,NA
651,October 23 2015,American Staffordshire Terrier,1,M,TRUE,Brooklyn,11214
652,November 05 2015,Yorkie/Maltese X,7,M,TRUE,Brooklyn,11203
653,November 06 2015,American Pitbull Terrier Mix,0.833,M,FALSE,Brooklyn,11208
654,November 05 2015,Chihuahua,NA,U,FALSE,Brooklyn,NA
655,November 02 2015,Boxer/Pit Bull X,NA,F,TRUE,Brooklyn,11218
656,November 06 2015,American Pitbull Terrier Mix,1,M,TRUE,Brooklyn,11208
657,November 06 2015,Mixed,5,M,TRUE,Brooklyn,11208
658,November 07 2015,Chow/Shepherd X,15,M,TRUE,Brooklyn,11234
659,November 07 2015,Bull Mastiff,6,M,TRUE,Brooklyn,11230
660,November 07 2015,Poodle,9,M,TRUE,Brooklyn,NA
661,November 06 2015,Rottweiler/Pit Bull X,NA,U,FALSE,Brooklyn,11212
662,November 07 2015,NA,NA,U,FALSE,Brooklyn,11209
663,October 30 2015,Rottweiler,NA,U,FALSE,Brooklyn,11232
664,October 31 2015,Jack Russell Terrier,NA,U,FALSE,Brooklyn,11236
665,November 07 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11206
666,November 11 2015,Chihuahua,2,M,FALSE,Brooklyn,11228
667,November 10 2015,Doberman/Pit Bull X,1,M,TRUE,Brooklyn,11201
668,November 06 2015,Poodle,5,M,FALSE,Brooklyn,11203
669,October 26 2015,NA,NA,U,FALSE,Brooklyn,11221
670,November 12 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11216
671,November 10 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11205
672,November 12 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11205
673,November 15 2015,Bull Terrier,NA,U,FALSE,Brooklyn,11226
674,November 14 2015,NA,NA,U,FALSE,Brooklyn,11231
675,November 12 2015,NA,NA,U,FALSE,Brooklyn,11236
676,November 13 2015,German Shepherd,NA,U,FALSE,Brooklyn,11204
677,November 11 2015,American Bulldog/Great Pyrenees,3,F,TRUE,Brooklyn,11232
678,November 13 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11215
679,November 12 2015,German Shepherd Mix,3,M,TRUE,Brooklyn,11206
680,November 16 2015,Mastiff/Am Pit Bull Terr,1,M,TRUE,Brooklyn,11208
681,November 18 2015,American Pitbull Terrier,7,F,TRUE,Brooklyn,11237
682,November 15 2015,NA,NA,U,FALSE,Brooklyn,11210
683,November 18 2015,American Pitbull Terrier,1,M,TRUE,Brooklyn,11212
684,November 12 2015,American Pitbull Terrier,3,F,FALSE,Brooklyn,11236
685,November 18 2015,Lab Mix,1,F,TRUE,Brooklyn,11211
686,October 26 2015,Shih Tzu,NA,U,FALSE,Brooklyn,11220
687,November 20 2015,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11203
688,July 13 2015,NA,NA,U,FALSE,Brooklyn,11234
689,November 18 2015,Pit-Bull Lab X,10,F,FALSE,Brooklyn,11230
690,November 22 2015,American Pitbull Terrier,1,M,FALSE,Brooklyn,11208
691,November 21 2015,American Pitbull Terrier,2,M,TRUE,Brooklyn,11214
692,November 23 2015,American Pitbull Terrier Mix,1,M,FALSE,Brooklyn,11208
693,November 21 2015,Bulldog,NA,U,FALSE,Brooklyn,11222
694,November 21 2015,Boxer X,1,F,TRUE,Brooklyn,11222
695,November 15 2015,NA,NA,U,FALSE,Brooklyn,NA
696,November 21 2015,NA,NA,U,FALSE,Brooklyn,NA
697,November 20 2015,American Pitbull Terrier,6,M,FALSE,Brooklyn,11206
698,November 23 2015,Shih Tzu,2,M,TRUE,Brooklyn,11220
699,November 20 2015,Poodle X,1,F,FALSE,Brooklyn,11213
700,November 25 2015,American Pitbull Terrier,4,M,FALSE,Brooklyn,11206
701,November 26 2015,Chihuahua,0.333,M,TRUE,Brooklyn,11239
702,November 26 2015,American Staffordshire Terrier,0.833,M,FALSE,Brooklyn,11221
703,November 27 2015,Chihuahua Mix,8,M,TRUE,Brooklyn,11207
704,November 28 2015,NA,NA,U,FALSE,Brooklyn,11237
705,November 27 2015,Chihuahua,NA,U,FALSE,Brooklyn,11206
706,November 25 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11216
707,November 28 2015,Shih Tzu,2,M,TRUE,Brooklyn,11237
708,November 24 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11212
709,November 29 2015,Yorkshire Terrier,4,M,TRUE,Brooklyn,11236
710,November 23 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
711,November 27 2015,Shih Tzu,1,M,FALSE,Brooklyn,11219
712,December 01 2015,NA,NA,U,FALSE,Brooklyn,11216
713,November 30 2015,Mixed,3,M,TRUE,Brooklyn,11210
714,November 28 2015,American Pitbull Terrier,1,F,FALSE,Brooklyn,11226
715,December 01 2015,Bernese Mountain,NA,U,FALSE,Brooklyn,11217
716,December 01 2015,Beagle Mix,2,M,TRUE,Brooklyn,11231
717,December 02 2015,NA,NA,U,FALSE,Brooklyn,11207
718,December 03 2015,French Bulldog,3,M,TRUE,Brooklyn,11235
719,December 04 2015,Black Russian Terrier,NA,U,FALSE,Brooklyn,11204
720,November 25 2015,Jack Russell Terrier,NA,M,TRUE,Brooklyn,11208
721,December 06 2015,American Pitbull Terrier,4,M,TRUE,Brooklyn,11212
722,December 07 2015,Jack Russell Terrier Mix,4,M,TRUE,Brooklyn,11224
723,December 06 2015,Chow Chow,8,M,FALSE,Brooklyn,11221
724,December 03 2015,Terrier,1,M,TRUE,Brooklyn,11229
725,December 06 2015,Bichon Frise,12,M,TRUE,Brooklyn,11234
726,December 05 2015,Sudanese Hound X,1,M,TRUE,Brooklyn,11231
727,December 04 2015,Terrier X,6,M,TRUE,Brooklyn,11234
728,December 04 2015,NA,NA,U,FALSE,Brooklyn,11219
729,November 29 2015,Maltese,2,F,TRUE,Brooklyn,11214
730,December 09 2015,Yorkshire Terrier Mix,3,M,FALSE,Brooklyn,11208
731,December 09 2015,Terrier X,11,M,TRUE,Brooklyn,11231
732,December 12 2015,Chihuahua,NA,U,FALSE,Brooklyn,11212
733,December 01 2015,American Pitbull Terrier Mix,1,M,FALSE,Brooklyn,11208
734,December 09 2015,NA,NA,U,FALSE,Brooklyn,11223
735,December 14 2015,Yorkshire Terrier,5,M,TRUE,Brooklyn,11237
736,December 08 2015,Shih Tzu,2,M,FALSE,Brooklyn,11221
737,December 11 2015,Shih Tzu,2,F,FALSE,Brooklyn,11235
738,December 12 2015,American Pitbull Terrier,2,F,TRUE,Brooklyn,11237
739,December 12 2015,American Pitbull Terrier,1,M,TRUE,Brooklyn,11237
740,December 15 2015,NA,NA,U,FALSE,Brooklyn,11217
741,December 15 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11203
742,December 16 2015,Siberian Husky,NA,U,FALSE,Brooklyn,11222
743,December 14 2015,NA,NA,U,FALSE,Brooklyn,11214
744,December 14 2015,American Pitbull Terrier Mix,1,M,TRUE,Brooklyn,11217
745,December 17 2015,American Pitbull Terrier Mix,NA,M,FALSE,Brooklyn,11208
746,December 18 2015,French Bulldog,NA,U,FALSE,Brooklyn,11229
747,December 19 2015,NA,7,F,TRUE,Brooklyn,NA
748,December 19 2015,American Pitbull Terrier Mix,4,M,TRUE,Brooklyn,11238
749,December 19 2015,American Pitbull Terrier Mix,6,F,TRUE,Brooklyn,11201
750,December 21 2015,American Pitbull Terrier,2,F,TRUE,Brooklyn,11220
751,December 20 2015,Mixed,NA,U,FALSE,Brooklyn,11212
752,October 21 2015,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11236
